|   Fermi name | Fermi ID | GBM Trigger-time | GBM RA | GBM Dec | GBM Error-radius | GBM T90 | GBM T90_error |     GBM flux | GBM flux_error | GBM fluence | GBM fluence_error |    Epeak | Epeak_error |        alpha | alpha_error |      beta |     beta_error |
| GRB100517243 |   100517 |            5.831 |  0.696 |    4.43 |            11.81 |  29.633 |         4.482 | 3.345412e-07 |   7.370903e-08 |  2.6941e-06 |        4.2658e-08 | 120.6872 |    62.32388 |    -1.474325 |   0.2854522 | -6.050686 |       1283.184 |
| GRB100517154 |   100517 |            3.702 | 16.239 |  -10.37 |             4.21 |  30.464 |          0.81 | 8.027427e-07 |   6.922691e-08 |  2.7932e-06 |        3.2731e-08 | 75.42867 |    8.066176 |   -0.2055061 |    0.268862 | -2.655258 |      0.3026449 |
| GRB100517072 |   100517 |            1.719 |  6.729 |  -28.99 |             3.84 |  55.808 |          1.81 | 1.059578e-06 |   1.099618e-07 |  6.5888e-06 |        1.7362e-08 |  96.7559 |     16.1714 |    -1.437498 |  0.09915799 | -3.017997 |       1.765534 |
| GRB100516396 |   100516 |            9.511 | 19.845 |   18.66 |            13.69 |    0.64 |         0.487 | 7.974721e-07 |    2.99227e-07 |  1.8423e-07 |        1.8716e-08 | 168.1065 |    43.80614 |     19.10632 |    29.06913 | -3.155147 |       1.511952 |
| GRB100516369 |   100516 |            8.845 | 18.294 |    -8.2 |            18.39 |   2.112 |         1.134 | 1.138195e-06 |     3.1279e-07 |  1.8798e-07 |        1.2836e-08 | 157.1111 |    92.38172 |   -0.0488752 |    1.025165 | -2.309806 |         1.0514 |
| GRB100515467 |   100515 |           11.219 | 18.365 |   27.01 |             2.17 |  10.624 |         1.431 | 1.918579e-06 |   9.837165e-08 |   6.113e-06 |        5.0815e-08 | 174.0337 |     12.5628 |   -0.7877911 |  0.06683075 | -4.037929 |       3.001619 |
| GRB100513879 |   100513 |           21.099 | 21.403 |   22.25 |             2.53 |  11.136 |         1.145 | 7.591016e-07 |   7.706525e-08 |  3.7117e-06 |        5.1765e-08 | 122.2717 |    23.53752 |   -0.8381798 |   0.1896761 | -2.541525 |       0.541328 |
| GRB100511035 |   100511 |            0.832 |  7.286 |   -4.65 |              1.0 |  42.433 |         1.478 | 3.306922e-06 |   1.428196e-07 |  2.9972e-05 |        1.0343e-07 | 598.3624 |    91.18534 |   -0.9247469 |  0.05100033 | -2.541484 |      0.5298509 |
| GRB100510810 |   100510 |           19.452 |  23.72 |   -35.6 |             0.15 |  31.169 |         4.017 | 2.953097e-07 |    1.02121e-07 |  3.7181e-06 |        5.0843e-08 | 96.86693 |    50.58386 |    -1.274509 |    0.401637 |  -3.10583 |       5.002812 |
| GRB100507577 |   100507 |           13.854 |  0.193 |  -79.01 |             2.53 |  44.033 |         5.221 | 4.345246e-07 |   7.495211e-08 |  9.9681e-06 |        1.1543e-07 | 135.8885 |      15.849 |    0.7375557 |   0.4103168 | -3.711467 |       2.111476 |
| GRB100506653 |   100506 |           15.664 |  6.809 |   58.59 |              3.9 |  21.376 |         1.891 | 4.246437e-07 |   5.275376e-08 |  2.4226e-06 |        5.3255e-08 | 240.2196 |    208.9671 |   -0.7105073 |   0.5180585 | -1.743736 |      0.2774515 |
| GRB100504806 |   100504 |           19.349 | 17.039 |   -35.6 |             0.02 |  16.512 |          1.81 | 1.908285e-07 |   9.854082e-08 |  2.3263e-06 |        1.2585e-07 | 102.6146 |    44.90315 |     -1.10544 |   0.4639055 | -7.089542 |       1927.978 |
| GRB100503554 |   100503 |           13.301 |  9.832 |    3.96 |             1.52 | 129.602 |         10.23 |  8.07561e-07 |   8.023032e-08 |  1.7325e-05 |        4.1023e-07 | 193.3576 |    49.73427 |     -0.70767 |   0.2040029 | -2.476182 |      0.7319661 |
| GRB100502356 |   100502 |            8.551 |  8.734 |   18.38 |             2.21 |   95.81 |         2.382 | 8.467597e-07 |   7.330082e-08 |  1.5598e-05 |        2.0791e-07 | 244.1141 |      99.091 |   -0.7852063 |   0.2263222 | -2.068263 |      0.4134273 |
| GRB100429999 |   100429 |           23.998 |  5.939 |  -69.96 |             4.04 |  25.024 |         6.582 | 3.543402e-07 |   5.371543e-08 |  2.7847e-06 |        4.3148e-08 | 98.65488 |     72.4445 |    -0.241275 |    1.067832 | -1.773046 |      0.2194715 |
| GRB100427356 |   100427 |            8.536 |  5.945 |   -3.46 |             0.04 |  12.544 |         7.389 | 3.913832e-07 |   9.833382e-08 |  2.2802e-06 |        6.0307e-08 | 97.51257 |    14.48878 |   -0.4966882 |   0.2921505 | -5.523986 |       44.15733 |
| GRB100424876 |   100424 |           21.031 |  0.519 |   43.35 |             2.42 | 169.987 |         3.557 | 7.324596e-07 |   9.723606e-08 |  1.4946e-05 |        1.7173e-07 | 339.5964 |    87.08512 |   -0.8006826 |   0.1517915 | -14.25929 |      2524068.0 |
| GRB100424729 |   100424 |           17.503 | 16.448 |  -48.85 |             4.09 | 175.107 |         1.493 | 3.258736e-07 |   1.065464e-07 |  7.4052e-06 |        5.6633e-08 | 166.9249 |    37.93761 |   -0.1536831 |   0.4705859 | -5.921214 |       93.78281 |
| GRB100421917 |   100421 |           21.997 | 23.379 |  -25.66 |              2.4 |  47.489 |        10.849 | 4.038484e-07 |   7.801538e-08 |  6.6926e-06 |         2.009e-07 | 131.9393 |    40.31142 |  0.007655747 |   0.5709776 | -2.292104 |      0.5705402 |
| GRB100420008 |   100420 |            0.202 |  8.231 |   -4.39 |             2.34 |  20.288 |         0.405 | 6.465979e-07 |    7.04347e-08 |   4.314e-06 |         3.658e-08 |    128.9 |    17.32509 |    0.8876936 |   0.5073481 | -2.555701 |      0.3999066 |
| GRB100417166 |   100417 |            3.995 | 17.421 |   50.38 |             9.18 |   0.192 |         0.091 | 1.281937e-06 |   3.395733e-07 |   3.311e-07 |        4.5356e-09 | 300.4486 |     142.418 |   -0.7007422 |   0.3883794 | -14.41864 |      3982626.0 |
| GRB100414097 |   100414 |            2.339 | 12.807 |   8.692 |           0.0005 |  26.497 |         2.073 | 5.288587e-06 |   1.435772e-07 |  8.8469e-05 |         1.864e-07 | 477.9783 |     39.7075 |   -0.7238026 |  0.04335764 | -2.518691 |      0.2630555 |
| GRB100410740 |   100410 |           17.763 |  5.209 |   61.33 |              1.7 |  22.016 |           4.7 | 1.073724e-06 |   1.173474e-07 |  6.2102e-06 |        3.1083e-07 | 688.3939 |    226.1703 |    -0.378131 |     0.25703 | -6.823598 |       396.1195 |
| GRB100406758 |   100406 |            18.19 |  5.186 |   26.86 |             6.49 |   5.888 |         2.919 | 3.934486e-07 |   7.139359e-08 |  1.1233e-06 |        3.2856e-08 | 92.13902 |    23.14732 |     0.407411 |   0.7379046 | -2.228673 |      0.3760945 |
| GRB100330309 |   100330 |            7.414 | 13.472 |    -0.9 |             2.52 |  10.048 |         0.318 | 7.764925e-07 |   8.486504e-08 |   4.302e-06 |        5.2969e-08 | 142.5786 |    18.56045 |   -0.5636668 |    0.168958 | -3.404841 |       1.840797 |
| GRB100328141 |   100328 |            3.379 | 10.396 |   47.03 |             4.82 |   0.384 |         0.143 |  4.79852e-06 |   6.676382e-07 |  1.0066e-06 |        2.3529e-08 | 491.7723 |    111.0904 |  -0.03663409 |   0.2889423 | -7.416538 |       613.9568 |
| GRB100326402 |   100326 |            9.639 |  20.98 |    0.45 |             2.39 | 171.011 |        29.126 | 5.376884e-07 |   6.858812e-08 |  1.1821e-05 |        2.7102e-07 | 299.5365 |     197.974 |   -0.8220728 |   0.3204708 | -1.978675 |      0.5572345 |
| GRB100326294 |   100326 |            7.052 |  8.749 |  -28.18 |            12.64 |   5.632 |         2.064 | 7.266346e-07 |   1.362661e-07 |  3.8185e-07 |        5.8574e-08 | 541.0975 |    158.3079 |    0.9598842 |    0.938267 |  -14.2175 |       283757.9 |
| GRB100325275 |   100325 |            6.602 | 22.016 |  -26.47 |              0.9 |   7.104 |         1.619 | 7.592415e-07 |   1.167216e-07 |   3.352e-06 |        4.1664e-08 | 205.4107 |    27.91671 |   0.09910167 |   0.2558867 | -4.041844 |       5.147015 |
| GRB100325246 |   100325 |            5.912 | 13.943 |   -79.1 |             7.18 |   8.192 |         1.086 | 3.020174e-07 |    1.15426e-07 |   1.334e-06 |        1.7358e-08 | 86.77111 |    20.11193 |    -1.107314 |   0.2765613 | -6.150065 |       319.3798 |
| GRB100324172 |   100324 |            4.127 |  2.645 | -19.287 |             0.06 |   17.92 |         2.064 | 5.237669e-06 |   1.369073e-07 |  4.2793e-05 |        1.7233e-07 | 309.9448 |    17.68416 |   -0.4231358 |  0.04954523 | -3.083735 |      0.5621195 |
| GRB100323542 |   100323 |           13.012 | 12.591 |  -18.66 |              4.2 |  60.673 |          3.62 | 7.105956e-07 |    6.72057e-08 |  2.0419e-06 |        1.2651e-07 | 186.7697 |    75.31541 |  -0.08514139 |   0.5339413 | -1.777389 |      0.1812463 |
| GRB100318611 |   100318 |           14.657 | 14.064 |   21.19 |            10.67 |  18.432 |         0.923 | 3.463586e-07 |    7.79985e-08 |  1.8965e-06 |        1.9727e-08 | 205.8286 |    127.3749 |    -0.414833 |   0.6370162 | -2.255828 |       1.157197 |
| GRB100313509 |   100313 |           12.205 | 12.425 |   11.72 |             9.64 |  34.048 |         2.996 | 1.929935e-07 |            0.0 |   2.536e-06 |        3.9857e-08 | 5060.611 |         0.0 |     -1.81991 |         0.0 | -10.72526 |            0.0 |
| GRB100313288 |   100313 |            6.906 | 11.514 |  -52.58 |             2.89 |  12.864 |         2.099 |  1.17949e-06 |   1.005054e-07 |  4.3972e-06 |        7.6025e-08 | 154.1815 |    25.24015 |   0.01976966 |   0.2630803 | -2.189414 |      0.2515189 |
| GRB100311518 |   100311 |           12.432 | 20.227 |  -27.77 |             4.98 |   9.024 |         1.042 | 3.677324e-07 |   8.676624e-08 |  2.5687e-06 |        9.8579e-08 | 286.5498 |    133.8372 |   -0.8800465 |   0.3007865 | -13.59209 |      3379699.0 |
| GRB100307928 |   100307 |           22.275 |  8.628 |   32.97 |             4.06 |  16.128 |         2.187 | 2.341347e-07 |   6.514715e-08 |  1.5385e-06 |        2.2276e-08 | 85.73629 |    45.61946 |    -1.337518 |   0.3717717 | -2.532911 |       1.426641 |
| GRB100306199 |   100306 |            4.774 | 14.403 |  -29.37 |            17.12 |   7.168 |         2.064 | 1.859894e-07 |   6.495014e-08 |  5.6784e-07 |        2.2441e-08 | 112.1633 |    103.6056 |   -0.3378314 |    1.385455 | -2.049352 |      0.7636531 |
| GRB100304534 |   100304 |           12.805 | 17.343 |  -21.92 |             2.52 |  19.008 |         2.782 | 4.571888e-07 |   1.034121e-07 |  4.9027e-06 |        1.5903e-07 | 99.53884 |    26.32739 |   -0.3961394 |   0.4459868 | -2.480919 |      0.7350225 |
| GRB100301223 |   100301 |            5.363 | 13.457 |   19.83 |              4.9 |  26.625 |         1.431 | 3.352815e-07 |    8.42008e-08 |  2.3963e-06 |        6.0652e-08 | 142.3196 |    28.90564 |  -0.08845048 |   0.4226646 | -4.167508 |       7.848451 |
| GRB100301068 |   100301 |            1.622 |  7.343 |  -15.68 |             7.32 |    0.96 |         1.002 | 3.170885e-06 |   5.029397e-07 |  2.8365e-07 |        1.3531e-08 | 544.4701 |    209.1449 |   -0.5255021 |   0.3098795 | -7.077297 |       735.4706 |
| GRB100225703 |   100225 |           16.872 |  9.861 |   34.01 |             3.94 |    4.48 |         1.431 | 6.521209e-07 |    7.36624e-08 |  1.6134e-06 |        3.9967e-08 |  227.059 |    98.02038 |   -0.1074459 |   0.5665696 | -1.990892 |      0.3647772 |
| GRB100225580 |   100225 |           13.925 | 20.951 |    0.21 |             1.14 |     6.4 |         1.086 | 2.035331e-06 |   8.854973e-08 |     6.4e-06 |         1.096e-07 | 297.5199 |    47.38378 |   -0.7995431 |  0.08773428 | -2.407984 |      0.4204143 |
| GRB100225115 |   100225 |            2.759 | 20.687 |   -59.4 |              0.9 |  12.992 |         1.925 | 9.522676e-07 |   7.412838e-08 |  5.8548e-06 |        8.1813e-08 | 322.3958 |    111.2265 |   -0.4739397 |   0.2472921 | -1.888151 |         0.2232 |
| GRB100224112 |   100224 |            2.682 | 17.971 |  -17.08 |             1.61 |  67.329 |         6.988 | 1.546778e-06 |   9.718398e-08 |  1.0721e-05 |        3.6909e-07 | 141.0785 |    18.89273 |   -0.3534427 |   0.1815007 | -2.374453 |      0.2488954 |
| GRB100221368 |   100221 |            8.841 |  1.808 |  -17.41 |             7.99 |  23.552 |         1.032 | 2.074093e-07 |   5.859973e-08 |  1.8334e-06 |        3.1273e-08 | 113.3419 |    60.93094 |   0.08353933 |    1.144581 |  -2.16669 |      0.6949302 |
| GRB100219026 |   100219 |            0.621 | 22.062 |   37.79 |             2.93 |  59.712 |         4.955 | 5.617349e-07 |   1.413077e-07 |  3.4821e-06 |        6.9685e-08 | 597.7496 |    429.0466 |   -0.4146587 |   0.5282576 | -2.495061 |       2.036411 |
| GRB100216422 |   100216 |           10.117 | 10.287 |    35.5 |              0.0 |   0.192 |         0.143 | 2.397115e-06 |   4.292531e-07 |  3.8763e-07 |        1.4576e-08 | 509.7542 |    382.3851 |   0.03578613 |   0.8164377 | -1.714571 |      0.2854755 |
| GRB100212550 |   100212 |           13.196 |  8.951 |   32.22 |             1.38 |   3.773 |          0.27 | 1.054953e-06 |   7.263475e-08 |  3.6033e-06 |        9.2089e-08 | 295.5993 |    60.41919 |     0.519282 |   0.4388688 | -2.093165 |      0.2594585 |
| GRB100211440 |   100211 |            10.56 |  8.817 |   29.49 |             2.46 |  21.376 |         0.923 | 1.235364e-06 |   9.395636e-08 |  1.5178e-05 |        1.6736e-07 | 145.2849 |    48.92094 |     -1.05789 |   0.2112119 | -2.141416 |      0.2529294 |
| GRB100210101 |   100210 |            2.414 | 16.292 |   16.08 |             6.09 |  29.184 |         5.655 | 2.210436e-07 |   9.493601e-08 |  2.1066e-06 |        2.9941e-08 | 101.0473 |    43.98007 |   -0.6683086 |   0.6093118 | -2.819271 |       2.629404 |
| GRB100208386 |   100208 |            9.259 |  17.35 |   27.53 |            29.33 |   0.192 |         0.264 | 2.422454e-06 |   5.099664e-07 |  1.8078e-07 |        1.4529e-08 | 671.4008 |     449.073 |    0.3769257 |    1.100884 |  -2.14089 |      0.7791291 |
| GRB100207721 |   100207 |           17.308 | 21.452 |  -15.78 |              1.0 |  17.728 |         6.492 | 8.203233e-08 |   3.447294e-08 |   4.341e-07 |        2.2742e-08 |  77.7458 |    16.49593 |    0.9753914 |    1.463212 | -5.729692 |       36.13552 |
| GRB100207665 |   100207 |           15.965 | 20.524 |  -27.73 |             4.66 |   15.36 |         3.874 | 3.777382e-07 |   7.496241e-08 |  2.0797e-06 |        3.7258e-08 | 172.8936 |    98.62887 |     1.086499 |    2.047948 |  -1.94237 |      0.4955497 |
| GRB100206563 |   100206 |           13.501 |  3.144 |  13.158 |            0.001 |   0.176 |         0.072 | 9.402238e-06 |   7.232825e-07 |  7.5657e-07 |         1.054e-08 | 566.0923 |    117.2836 |   -0.2219089 |   0.1791444 | -2.384404 |      0.4532132 |
| GRB100205490 |   100205 |           11.761 |  8.928 |  -23.02 |             8.17 |  14.848 |          2.29 | 3.326273e-07 |   1.081734e-07 |  1.3647e-06 |        2.9102e-08 | 141.5817 |    25.81596 |   -0.3103573 |   0.3234228 | -8.695611 |       2308.794 |
| GRB100204566 |   100204 |           13.579 | 18.205 |  -52.78 |             5.69 |  32.513 |         2.862 | 2.367946e-07 |   6.342357e-08 |   3.775e-06 |         4.665e-08 | 119.3323 |    54.43457 |   -0.7612788 |   0.5203097 | -2.589709 |       1.315596 |
| GRB100204024 |   100204 |            0.565 |  3.385 |  -47.89 |             3.01 | 136.195 |        27.553 |  5.89203e-07 |   8.197963e-08 |  1.0337e-05 |        1.5471e-07 | 272.5785 |    116.0477 |    -1.007467 |   0.1807249 |  -2.70234 |       2.529967 |
| GRB100201588 |   100201 |           14.105 |  7.711 |  -54.35 |             2.62 | 122.114 |          1.28 | 3.215299e-07 |   6.587809e-08 |  1.0718e-05 |        6.0694e-08 | 179.7154 |     114.876 |    -1.382854 |   0.2300637 | -3.950364 |       55.42417 |
| GRB100131730 |   100131 |           17.516 |  8.027 |   16.45 |             1.23 |    3.52 |         0.453 | 3.102036e-06 |   9.169283e-08 |  7.3386e-06 |        7.6083e-08 | 151.7268 |    10.81437 |    -0.247601 |  0.09335118 | -2.247176 |      0.1020747 |
| GRB100130777 |   100130 |           18.643 |  5.238 |   20.83 |             2.41 |  86.018 |         6.988 | 3.846229e-07 |   7.530706e-08 |  1.3865e-05 |        1.7143e-07 | 214.0111 |    102.3791 |    -1.252093 |   0.2108259 |  -7.87467 |       10329.37 |
| GRB100130729 |   100130 |            17.49 |  1.413 |  -24.75 |             2.53 |  99.074 |         3.328 | 9.543659e-07 |   1.142342e-07 |  8.5712e-06 |        9.3305e-08 | 464.3619 |      280.18 |    -1.153955 |   0.1784046 | -2.276692 |      0.9316435 |
| GRB100126460 |   100126 |           11.051 | 22.558 |  -18.74 |            18.34 |  10.624 |        12.673 | 5.514125e-07 |   1.049819e-07 |  1.0264e-06 |        5.7596e-08 |  734.214 |    460.3816 |   -0.4080167 |   0.4492449 | -6.056553 |       301.8351 |
| GRB100122616 |   100122 |           14.794 |   5.28 |   -2.71 |             1.32 |  22.529 |         2.769 | 3.177076e-06 |   1.048561e-07 |  1.2003e-05 |        1.6143e-07 | 68.19029 |    5.539007 |    -1.298265 |  0.08946627 | -2.561808 |      0.1551406 |
| GRB100118100 |   100118 |            2.393 |  0.617 |  -37.37 |             5.87 |   9.216 |          6.72 | 9.996841e-07 |   8.327433e-08 |  1.4369e-06 |        1.0832e-07 | 1269.742 |    518.3291 |   -0.6493802 |   0.1883635 |  -7.17724 |       390.1102 |
| GRB100116897 |   100116 |           21.517 | 20.335 |   14.45 |              0.3 |  102.53 |         1.485 | 4.565751e-06 |   1.035788e-07 |  3.3393e-05 |        1.6288e-07 |  1715.17 |    245.8865 |     -1.00477 |  0.02873689 |  -3.29723 |       1.065418 |
| GRB100107074 |   100107 |            1.776 |  0.421 |  -21.24 |             5.97 |   0.576 |         0.465 | 2.222522e-06 |   3.265959e-07 |  1.6826e-07 |        2.1333e-08 | 127.8093 |    70.96127 |      6.71099 |    12.54673 |  -1.55133 |      0.1397692 |
| GRB100101028 |   100101 |            0.664 | 20.488 |   -27.0 |            17.44 |   2.816 |          0.32 | 1.337923e-06 |   3.018161e-07 |  1.1873e-06 |        5.5146e-08 | 166.8388 |    121.5585 |      2.91905 |    6.060835 |  -1.78065 |      0.4140861 |
| GRB091230712 |    91230 |           17.087 |  3.443 |   77.17 |             5.07 |  35.137 |         3.974 |  4.12675e-07 |   9.103955e-08 |  2.5816e-06 |         8.679e-08 | 76.31381 |    40.79226 |    0.6781972 |     1.75256 |  -1.93455 |      0.3177566 |
| GRB091227294 |    91227 |            7.054 | 19.796 |     2.6 |             3.63 |  21.888 |         0.889 | 9.539336e-07 |   1.006474e-07 |  6.8894e-06 |        1.1012e-07 | 494.0108 |    145.9016 |   -0.8616096 |   0.1381608 | -18.79653 |    180847400.0 |
| GRB091223511 |    91223 |           12.265 | 15.418 |   54.73 |             2.39 |  49.725 |         1.379 | 2.561809e-07 |   8.619679e-08 |  8.6851e-06 |        5.4982e-08 | 131.4188 |     49.8992 |   -0.1520907 |   0.6976485 | -2.744476 |       1.873672 |
| GRB091223191 |    91223 |            4.586 | 13.549 |   76.35 |             8.85 |   0.576 |         0.181 | 1.278298e-06 |            0.0 |  2.7862e-07 |        4.1775e-09 |  472.271 |         0.0 |   -0.3554658 |         0.0 | -21.82787 |            0.0 |
| GRB091221870 |    91221 |           20.883 |   3.72 |   23.24 |            0.001 |   23.04 |         5.177 | 1.107256e-06 |   8.721137e-08 |  8.9407e-06 |         2.211e-07 | 681.3929 |    222.6489 |   -0.9933085 |   0.1055235 | -6.003449 |       179.5847 |
